88:dc:96:7b:68:ac,87,96,2,0
44:67:47:76:fe:74,111,95,6,0
f4:2e:7f:78:c4:d4,25,28,-7,0
10:7b:44:e8:4e:00,159,29,-4,0
b4:18:d1:e0:37:36,55,137,-11,0
74:da:38:85:e5:1a,125,42,6,0
d4:6e:0e:69:d3:36,44,96,7,0
e8:de:27:62:9e:c0,161,67,-9,0
00:f7:6f:d1:48:bb,61,27,-5,0
